Chromosome	Sample_Name	mean_meth	median_meth	sd_meth	mean_cov	median_cov	sd_cov
chr2	hg38.WGBS.5T.bismark	0.705335514171228	0.826086956521739	0.282337500487502	37.1513951823368	38	19.3545962803083
chr2	hg38.WGBS.5T.bistro	0.731089367733623	0.857142857142857	0.293720274067786	24.7112931528526	25	14.6574103943372
chr2	hg38.WGBS.5T.cnag.gembs	0.746906061934199	0.853	0.258841086625771	31.6350191095395	31	12.7367187562573
chr2	hg38.WGBS.6N.DKFZ.B060	0.704405499536985	0.8	0.271009386103522	39.4218519366176	40	19.4001156380652
chr2	hg38.WGBS.6N.DKFZ.C010	0.693856116448954	0.785714285714286	0.26593743088546	43.1430732730147	43	20.1111079474548
chr2	hg38.WGBS.6N.FLI	0.687412955211182	0.776632302405498	0.264205003708928	102.824959948749	85	192.113447521107
chr2	hg38.WGBS.6N.IHEC	0.702042974500711	0.794871794871795	0.27402384617848	29.8386560551347	30	12.2172633419261
chr2	hg38.WGBS.6N.OTP	0.700745657381402	0.794871794871795	0.271811347080001	36.7012008753872	37	18.0519924970781
chr2	hg38.WGBS.6N.UCSD	0.700311008749523	0.791666666666667	0.27486708346014	35.2357699833938	36	12.618213251391
chr2	hg38.WGBS.6N.UdS.NT	0.706927494305432	0.795918367346939	0.261849068256518	41.7542864131565	42	12.7407165352687
chr2	hg38.WGBS.6N.bismark	0.692320385439374	0.783783783783784	0.269348407828253	38.8647084128274	40	16.461546399756
chr2	hg38.WGBS.6N.bistro	0.714712923549317	0.8125	0.279505938218583	27.36591771174	27	12.578295563036
chr2	hg38.WGBS.6N.cnag.gembs	0.732887854489869	0.81	0.239286845240875	32.9315750054759	32	10.1429279409308
chr2	hg38.WGBS.6T.DKFZ.B060	0.687157944823433	0.785714285714286	0.274908859924148	41.4980679756022	42	20.8465328099566
chr2	hg38.WGBS.6T.DKFZ.C010	0.676663870549258	0.771929824561403	0.269935582856341	45.4831749544538	45	21.0641965000754
chr2	hg38.WGBS.6T.FLI	0.667789254490351	0.758620689655172	0.267397272709165	106.624859976921	89	196.676129934644
chr2	hg38.WGBS.6T.IHEC	0.685858703223813	0.783783783783784	0.277947911194367	32.1813908011983	33	13.1339676188275
chr2	hg38.WGBS.6T.OTP	0.682042737953337	0.780487804878049	0.276377546273455	37.271636180166	37	19.0407367866937
chr2	hg38.WGBS.6T.UCSD	0.681968680514093	0.777777777777778	0.279040736829734	35.7826759599286	37	12.4972028445292
chr2	hg38.WGBS.6T.UdS.NT	0.689295028953409	0.784313725490196	0.266442106216657	43.7067015676933	44	12.7908345462498
chr2	hg38.WGBS.6T.bismark	0.674552381689316	0.769230769230769	0.273146711336028	40.4493885424188	41	17.2377645647831
chr2	hg38.WGBS.6T.bistro	0.705516162648655	0.80952380952381	0.286208762169854	25.0698840939672	25	12.1003251285208
chr2	hg38.WGBS.6T.cnag.gembs	0.710689890776961	0.8	0.256238980548672	34.8978214327406	34	11.1239173081102
chr20	hg38.TWGBS.5N.BioMedX	0.688266431889258	0.8	0.327322738288908	7.88278237650932	7	7.16164983947335
chr20	hg38.TWGBS.5N.DKFZ.B060	0.675723864579326	0.777777777777778	0.313510380438989	9.84716149525428	9	8.83802299040498
chr20	hg38.TWGBS.5N.IHEC	0.707907594315864	0.818181818181818	0.313096349945457	10.1088315384721	10	5.83476709928857
chr20	hg38.TWGBS.5N.OTP	0.671337918965762	0.769230769230769	0.319374491389374	8.79069107769936	8	8.31765588746431
chr20	hg38.TWGBS.5N.UCSD	0.711208876983276	0.818181818181818	0.320347804518278	7.50547259035028	7	3.72775369497291
chr20	hg38.TWGBS.5N.UdS.NT	0.658789616847863	0.75	0.320200929648778	8.54853663037461	8	4.9078470105776
chr20	hg38.TWGBS.5N.UdS.TT	0.687972781679769	0.8	0.331309094834987	7.77110779404931	7	4.60106682110699
chr20	hg38.TWGBS.5N.bismark	0.719490513878266	0.833333333333333	0.314293069787248	9.11180412426757	9	5.02404385282865
chr20	hg38.TWGBS.5N.bistro	0.696201815274289	0.8	0.323365225017784	8.56152931575175	8	6.80695032135652
chr20	hg38.TWGBS.5T.BioMedX	0.669470278205958	0.8	0.332868905693379	10.2066339463744	9	9.54466162353458
chr20	hg38.TWGBS.5T.DKFZ.B060	0.658843778859068	0.769230769230769	0.318571715979917	12.9672273918539	12	11.7227361197061
chr20	hg38.TWGBS.5T.IHEC	0.690502017020392	0.8125	0.318787576580269	13.4433405799962	13	7.95175914256204
chr20	hg38.TWGBS.5T.OTP	0.652771897243734	0.75	0.324028479501297	11.3984753083912	10	11.2256385956531
chr20	hg38.TWGBS.5T.UCSD	0.693587289333987	0.818181818181818	0.324682672451351	9.51167564338448	9	4.64565377099555
chr20	hg38.TWGBS.5T.UdS.NT	0.644485839327402	0.75	0.318370374064834	11.6465348670022	11	6.3552062116303
chr20	hg38.TWGBS.5T.UdS.TT	0.672808269914174	0.8	0.331502383209191	10.5802140859446	10	5.9481916359326
chr20	hg38.TWGBS.5T.bismark	0.702043253128665	0.833333333333333	0.319881566310271	12.133304068875	11	6.712167920453
chr20	hg38.TWGBS.5T.bistro	0.676746551976251	0.8	0.329065620791006	11.2594235124506	10	9.36771634389942
chr20	hg38.TWGBS.6N.BioMedX	0.659666104178114	0.75	0.326229686273426	8.39287517156508	8	7.88166950197578
chr20	hg38.TWGBS.6N.DKFZ.B060	0.649948676043765	0.75	0.311274852351476	10.5900056862433	10	9.71574149985991
chr20	hg38.TWGBS.6N.IHEC	0.684978294377938	0.785714285714286	0.310707868709186	11.0851705906166	11	6.33350407258351
chr20	hg38.TWGBS.6N.OTP	0.644339119936662	0.727272727272727	0.317527940474817	9.3641396673307	9	9.18944737381894
chr20	hg38.TWGBS.6N.UCSD	0.688333604332519	0.8	0.318115869011555	8.15131144153895	8	3.94927953258997
chr20	hg38.TWGBS.6N.UdS.NT	0.631902125056961	0.714285714285714	0.31705061350292	9.17446916660215	9	5.12112766756456
chr20	hg38.TWGBS.6N.UdS.TT	0.658719812538743	0.75	0.329599388581014	8.33152001229571	8	4.80434032261119
chr20	hg38.TWGBS.6N.bismark	0.696836461980699	0.8	0.312255364025333	9.96799965689027	10	5.40714779134412
chr20	hg38.TWGBS.6N.bistro	0.668922384955429	0.758620689655172	0.321850116579618	9.16722390986431	9	7.50070001814987
chr20	hg38.TWGBS.6T.BioMedX	0.623260405160265	0.714285714285714	0.3337717370735	9.55442644086791	9	9.01653503787615
chr20	hg38.TWGBS.6T.DKFZ.B060	0.616333252509765	0.7	0.316877624714267	12.2803676025045	11	10.9719315691301
chr20	hg38.TWGBS.6T.IHEC	0.658578575059857	0.75	0.315817835610302	12.9607287956178	12	7.55841064622133
chr20	hg38.TWGBS.6T.OTP	0.608362330602259	0.666666666666667	0.323707569338966	10.7023465911784	10	10.5596846001751
chr20	hg38.TWGBS.6T.UCSD	0.66258489315294	0.75	0.323415427168047	9.2099468390589	9	4.45001473153686
chr20	hg38.TWGBS.6T.UdS.NT	0.59183852630684	0.666666666666667	0.320827601991173	10.5944116186442	10	5.87263435036529
chr20	hg38.TWGBS.6T.UdS.TT	0.61850157909202	0.7	0.336035892602877	9.5905490387105	9	5.49522132017677
chr20	hg38.TWGBS.6T.bismark	0.670606713895405	0.777777777777778	0.318394264541238	11.6048754388898	11	6.41303182869983
chr20	hg38.TWGBS.6T.bistro	0.633226331946031	0.722222222222222	0.329030368285492	10.6669126694641	10	8.9378308768943
chr20	hg38.WGBS.5N.DKFZ.B060	0.705719627348292	0.818181818181818	0.288330615383208	35.3807302486454	35	23.3049506368169
chr20	hg38.WGBS.5N.DKFZ.C010	0.697989132851416	0.806451612903226	0.280879287870047	40.0701245318086	38	27.169025735542
chr20	hg38.WGBS.5N.FLI	0.692129644164954	0.797297297297297	0.278994001225657	130.540463527311	75	504.231268249916
chr20	hg38.WGBS.5N.IHEC	0.703219921769391	0.814814814814815	0.291925659531508	25.6852882327093	26	11.5190098980176
chr20	hg38.WGBS.5N.OTP	0.702089382119145	0.814814814814815	0.289450755933214	33.2232448610056	33	20.7567686924436
chr20	hg38.WGBS.5N.UCSD	0.703260630219678	0.8125	0.292658892571384	31.5209968024766	32	11.9932918501913
chr20	hg38.WGBS.5N.UdS.NT	0.708871250837017	0.818181818181818	0.281571704962292	36.5080618200751	37	12.3981649828721
chr20	hg38.WGBS.5N.bismark	0.69612166827931	0.806451612903226	0.288160109407492	33.8160828046498	34	14.0448890494456
chr20	hg38.WGBS.5N.bistro	0.718566097851337	0.833333333333333	0.298346204486931	23.4793834813292	23	12.9438670750178
chr20	hg38.WGBS.5N.cnag.gembs	0.745251077746678	0.833	0.246323491492315	30.099872465052	28	12.6916699761106
chr20	hg38.WGBS.5T.DKFZ.B060	0.689916149500811	0.82051282051282	0.299038430652129	40.0956425776678	39	27.7688826437435
chr20	hg38.WGBS.5T.DKFZ.C010	0.682404353329784	0.807017543859649	0.29214238926346	45.1307375129097	43	29.868356606937
chr20	hg38.WGBS.5T.FLI	0.675703439798216	0.796296296296296	0.289673978132563	141.779990916843	85	522.408812852908
chr20	hg38.WGBS.5T.IHEC	0.687977390092302	0.81578947368421	0.302026257057162	30.3335176983725	30	14.0641832965992
chr20	hg38.WGBS.5T.OTP	0.686209703284297	0.81578947368421	0.300082211353171	37.6149364335854	37	24.8209862682677
chr20	hg38.WGBS.5T.UCSD	0.685890680487121	0.8125	0.303233171373348	34.5794476799803	35	13.553864124552
chr20	hg38.WGBS.5T.UdS.NT	0.693553501001194	0.82051282051282	0.292642167166228	41.4540570211461	41	14.9777946667361
chr20	hg38.WGBS.5T.bismark	0.679209454832597	0.805555555555556	0.298263478006439	38.2464797913092	38	16.575877744716
chr20	hg38.WGBS.5T.bistro	0.70204083180287	0.833333333333333	0.308668281016092	26.1370200832131	25	15.3588947860633
chr20	hg38.WGBS.5T.cnag.gembs	0.71697633088437	0.833	0.278958022038153	34.3714692431066	33	13.0216209631064
chr20	hg38.WGBS.6N.DKFZ.B060	0.677076697128688	0.777777777777778	0.285711129671024	38.6535354465536	38	25.3632344059788
chr20	hg38.WGBS.6N.DKFZ.C010	0.668514370599277	0.764705882352941	0.278144183195589	46.5328164197894	42	39.0441184651133
chr20	hg38.WGBS.6N.FLI	0.663437266723046	0.757142857142857	0.276421345885789	173.448315291275	82	886.701764631093
chr20	hg38.WGBS.6N.IHEC	0.674046927423385	0.772727272727273	0.288660530830549	29.1151897462684	29	13.0050139125876
chr20	hg38.WGBS.6N.OTP	0.672751739451865	0.772727272727273	0.286606538057054	35.8391324520224	35	22.4833468565226
chr20	hg38.WGBS.6N.UCSD	0.672751024892992	0.769230769230769	0.289868911458409	34.1020356628464	35	12.7157063934846
chr20	hg38.WGBS.6N.UdS.NT	0.679432341260465	0.777777777777778	0.279132464032613	40.0785987877595	41	13.310164365881
chr20	hg38.WGBS.6N.bismark	0.666484817977304	0.761904761904762	0.284687315847986	36.9446944426962	38	16.0676988255137
chr20	hg38.WGBS.6N.bistro	0.685478964013963	0.789473684210526	0.294370882227404	26.7149929985997	26	14.5936733278751
chr20	hg38.WGBS.6N.cnag.gembs	0.709857664239884	0.793	0.253610209711344	32.8026476166437	31	13.1911763610153
chr20	hg38.WGBS.6T.DKFZ.B060	0.657914239850048	0.763157894736842	0.291285727901768	47.7812039961791	47	31.3754893115779
chr20	hg38.WGBS.6T.DKFZ.C010	0.64948928514671	0.75	0.284029854331877	55.5879257010005	51	38.38637909404
chr20	hg38.WGBS.6T.FLI	0.642272653494565	0.739583333333333	0.281553260100019	185.944761463784	100	824.617966118528
chr20	hg38.WGBS.6T.IHEC	0.655371792142828	0.758620689655172	0.293765004118734	37.012593433424	37	16.4020989504054
chr20	hg38.WGBS.6T.OTP	0.651827278586199	0.75609756097561	0.292759005993639	42.6626980151399	42	27.6388875485976
chr20	hg38.WGBS.6T.UCSD	0.652241052215236	0.75	0.295494531593382	39.7393675260237	41	14.7947983101532
chr20	hg38.WGBS.6T.UdS.NT	0.660149627731589	0.764705882352941	0.285236909700615	49.4295164943109	50	16.736711903659
chr20	hg38.WGBS.6T.bismark	0.646522310865994	0.75	0.290195850755894	45.3321573809692	46	18.9945652898501
chr20	hg38.WGBS.6T.bistro	0.674218423359439	0.783783783783784	0.302288003501976	28.7366970380158	28	16.7472502232409
chr20	hg38.WGBS.6T.cnag.gembs	0.677682344917311	0.78	0.277891841822212	39.5030675524626	39	13.479652182094
chr21	hg38.TWGBS.5N.BioMedX	0.711943622811996	0.80952380952381	0.311361584602529	8.6035798257655	7	9.27999326838182
chr21	hg38.TWGBS.5N.DKFZ.B060	0.698350234757255	0.8	0.298993014677277	10.5898832914125	9	12.6821226270069
chr21	hg38.TWGBS.5N.IHEC	0.733597721041726	0.833333333333333	0.295238728468282	10.7897674110507	10	7.00023826408718
chr21	hg38.TWGBS.5N.OTP	0.694171414420679	0.785714285714286	0.304303367064994	9.61282230115864	8	12.4226022764729
chr21	hg38.TWGBS.5N.UCSD	0.731640975800884	0.833333333333333	0.303691342224332	8.35350447828725	7	6.58332597648919
chr21	hg38.TWGBS.5N.UdS.NT	0.68527900264573	0.769230769230769	0.304325454773373	9.10196600937369	8	6.39419173108754
chr21	hg38.TWGBS.5N.UdS.TT	0.716177531025222	0.818181818181818	0.313873306729816	8.28714590730399	8	6.00302612433989
chr21	hg38.TWGBS.5N.bismark	0.742285763397749	0.846153846153846	0.296718601235177	9.84082626818424	9	7.52912870569475
chr21	hg38.TWGBS.5N.bistro	0.720992511864067	0.833333333333333	0.307015555508825	9.26271334600844	8	8.71703145453355
chr21	hg38.TWGBS.5T.BioMedX	0.681325846845376	0.8	0.321689688091623	9.93470568358451	9	9.40651579147809
chr21	hg38.TWGBS.5T.DKFZ.B060	0.66935450884333	0.769230769230769	0.308242548759584	12.3621898086759	11	12.7990794215238
chr21	hg38.TWGBS.5T.IHEC	0.704201476544359	0.818181818181818	0.305514741014886	12.7850895322498	12	7.52095520841849
chr21	hg38.TWGBS.5T.OTP	0.664228309986279	0.75	0.313351004747267	11.0937317513583	10	12.5990075513627
chr21	hg38.TWGBS.5T.UCSD	0.70286284318427	0.8	0.313273805889474	9.4246422954467	9	6.55646819098142
chr21	hg38.TWGBS.5T.UdS.NT	0.659549065305691	0.75	0.307821733077163	10.8816640241253	10	6.85406059233666
chr21	hg38.TWGBS.5T.UdS.TT	0.688812274290369	0.8	0.320006731907296	9.88971785448456	9	6.44552743159401
chr21	hg38.TWGBS.5T.bismark	0.7129000208799	0.833333333333333	0.307359524486698	11.6110986934887	11	7.78901122221663
chr21	hg38.TWGBS.5T.bistro	0.689746896474484	0.8	0.317494675066919	10.8372904211559	10	8.96255875910598
chr21	hg38.TWGBS.6N.BioMedX	0.683783807860881	0.770833333333333	0.311252595007593	8.99686217127993	8	10.0696160664807
chr21	hg38.TWGBS.6N.DKFZ.B060	0.673024640620892	0.75	0.297318759874698	11.174698039425	10	13.7473341326831
chr21	hg38.TWGBS.6N.IHEC	0.711865866153707	0.8	0.29296308692493	11.5834834586673	11	7.30564851174561
chr21	hg38.TWGBS.6N.OTP	0.667623073617291	0.75	0.303574801725633	10.0560456150756	9	13.3177421116969
chr21	hg38.TWGBS.6N.UCSD	0.707631563578937	0.8	0.303226295500956	8.83502365944727	8	6.61279558845988
chr21	hg38.TWGBS.6N.UdS.NT	0.658391679773456	0.736842105263158	0.30284147479175	9.56658221950438	9	6.61818674040672
chr21	hg38.TWGBS.6N.UdS.TT	0.687143584169551	0.777777777777778	0.313605787696617	8.70327624610937	8	6.22372767485649
chr21	hg38.TWGBS.6N.bismark	0.71946489232196	0.818181818181818	0.296098231026237	10.5496413982143	10	8.07169522626082
chr21	hg38.TWGBS.6N.bistro	0.694536111291172	0.785714285714286	0.306527463001295	9.73608536851287	9	9.36757457313712
chr21	hg38.TWGBS.6T.BioMedX	0.656712356923056	0.75	0.322728991402114	7.81248401195226	7	8.45134933440445
chr21	hg38.TWGBS.6T.DKFZ.B060	0.647444106230346	0.714285714285714	0.305892232897969	9.82855666957513	9	11.5679938778963
chr21	hg38.TWGBS.6T.IHEC	0.694962187450021	0.777777777777778	0.299508644070008	10.2866650288595	10	6.37909657968011
chr21	hg38.TWGBS.6T.OTP	0.640679735389571	0.714285714285714	0.313595614271554	8.74340861578903	8	11.5114466314108
chr21	hg38.TWGBS.6T.UCSD	0.691258242772238	0.777777777777778	0.31128170614102	8.00698576108029	7	6.22861076753587
chr21	hg38.TWGBS.6T.UdS.NT	0.627743166770447	0.692307692307692	0.317407528108352	8.1626623927932	7	5.8203265989795
chr21	hg38.TWGBS.6T.UdS.TT	0.656165928030932	0.75	0.330028328896201	7.39853121545707	7	5.46061117670939
chr21	hg38.TWGBS.6T.bismark	0.702639826106495	0.8	0.303566463383419	9.3569160658922	9	7.0111333611629
chr21	hg38.TWGBS.6T.bistro	0.668732487805368	0.75	0.316021425399285	8.60473479828054	8	7.96625763987565
chr21	hg38.WGBS.5N.DKFZ.B060	0.729216390027308	0.833333333333333	0.269778907083337	37.6608396515973	36	34.9488511833733
chr21	hg38.WGBS.5N.DKFZ.C010	0.711377535333001	0.811320754716981	0.267274818958662	61.4130326634046	38	147.265574485887
chr21	hg38.WGBS.5N.FLI	0.705647873488997	0.803571428571429	0.264820072642241	346.389965752545	78	1770.84086861095
chr21	hg38.WGBS.5N.IHEC	0.728667759211238	0.828571428571429	0.272578809133922	27.1361814385827	26	17.0984562105743
chr21	hg38.WGBS.5N.OTP	0.725464839864299	0.827586206896552	0.271191306187747	35.3560812514097	34	32.0416110907898
chr21	hg38.WGBS.5N.UCSD	0.719831698039734	0.82051282051282	0.277363398815354	33.0166773282024	33	17.4077696674651
chr21	hg38.WGBS.5N.UdS.NT	0.734564044935304	0.830188679245283	0.260809578284716	38.3762579618702	38	17.2839268099173
chr21	hg38.WGBS.5N.bismark	0.717439389948655	0.818181818181818	0.270783582666729	35.9454935205665	35	23.104179263446
chr21	hg38.WGBS.5N.bistro	0.744014194343259	0.851418249933101	0.278884815147694	24.8740928746005	24	19.7781161237305
chr21	hg38.WGBS.5N.cnag.gembs	0.763460457286926	0.84	0.22783426026074	30.0868867803468	29	7.55285674424162
chr21	hg38.WGBS.5T.DKFZ.B060	0.701908095546669	0.82051282051282	0.285038495256868	37.5436080894785	36	33.3014725962941
chr21	hg38.WGBS.5T.DKFZ.C010	0.686966881601254	0.8	0.281293231244065	59.4084421180972	39	136.745844381023
chr21	hg38.WGBS.5T.FLI	0.680125469317522	0.788732394366197	0.278102386263422	309.281893061762	79	1533.31301133121
chr21	hg38.WGBS.5T.IHEC	0.701846630439798	0.818181818181818	0.287587178039774	28.1757742575539	28	15.997246951219
chr21	hg38.WGBS.5T.OTP	0.698331191102404	0.81578947368421	0.286077492392208	35.2455756437598	34	29.237056282903
chr21	hg38.WGBS.5T.UCSD	0.692422556771066	0.805555555555556	0.291756529759364	32.6422743973023	33	16.6436249886322
chr21	hg38.WGBS.5T.UdS.NT	0.707937887433739	0.822222222222222	0.276906737346888	38.4354915949695	38	15.9459165443447
chr21	hg38.WGBS.5T.bismark	0.689238428709326	0.803921568627451	0.284996997834376	35.8549775940055	36	20.1289603563114
chr21	hg38.WGBS.5T.bistro	0.715777473045478	0.838709677419355	0.294034727017385	24.389915190305	24	18.082715835822
chr21	hg38.WGBS.5T.cnag.gembs	0.734018936370629	0.839	0.258358744258751	30.9600240165096	30	8.31121733631795
chr21	hg38.WGBS.6N.DKFZ.B060	0.698709613764043	0.790697674418605	0.269097500900717	40.4175126870029	39	36.2166251205275
chr21	hg38.WGBS.6N.DKFZ.C010	0.681178587794773	0.769230769230769	0.265630957542182	64.9736397991648	41	150.441521692359
chr21	hg38.WGBS.6N.FLI	0.675826879552779	0.762886597938144	0.263370201623512	350.626573831235	84	1749.75472791922
chr21	hg38.WGBS.6N.IHEC	0.698615612947057	0.787878787878788	0.270499688166497	30.1608693544217	29	18.6337615646856
chr21	hg38.WGBS.6N.OTP	0.694761419983666	0.785714285714286	0.270118066717661	37.4482657307118	36	31.8325365346163
chr21	hg38.WGBS.6N.UCSD	0.687703467519307	0.777777777777778	0.276413255750046	35.0463910410377	35	18.0148981824271
chr21	hg38.WGBS.6N.UdS.NT	0.703888414348336	0.791666666666667	0.260541141730739	41.292335943888	41	18.1875906282708
chr21	hg38.WGBS.6N.bismark	0.686520859962821	0.775510204081633	0.269030826898713	38.6787346543465	38	24.5859892573436
chr21	hg38.WGBS.6N.bistro	0.709773143945394	0.803921568627451	0.276754808708966	27.7874106722581	27	20.3685614737213
chr21	hg38.WGBS.6N.cnag.gembs	0.728953730151257	0.8	0.234948161185214	32.6259874237526	32	8.80451693294953
chr21	hg38.WGBS.6T.DKFZ.B060	0.689886824919354	0.780487804878049	0.270178251321683	38.2044773562779	37	35.0258211278726
chr21	hg38.WGBS.6T.DKFZ.C010	0.67270486246902	0.759259259259259	0.266621292916569	64.3205740398439	39	157.560997982205
chr21	hg38.WGBS.6T.FLI	0.664118032352397	0.747967479674797	0.264122894853271	350.827396659411	78	1769.20261808582
chr21	hg38.WGBS.6T.IHEC	0.690437411174813	0.777777777777778	0.27207330978027	29.1935452594043	29	17.0523019288736
chr21	hg38.WGBS.6T.OTP	0.683844010518438	0.773584905660377	0.272230527744166	34.0897030436047	33	29.2408559545832
chr21	hg38.WGBS.6T.UCSD	0.678122301028554	0.764705882352941	0.27779432405217	32.7084626998179	33	17.5456924117727
chr21	hg38.WGBS.6T.UdS.NT	0.694156595760327	0.78125	0.262390701778869	38.9070861997873	39	17.0799787214197
chr21	hg38.WGBS.6T.bismark	0.675942434252417	0.764705882352941	0.270760282677193	36.171233521165	36	23.2159814509984
chr21	hg38.WGBS.6T.bistro	0.709615278437703	0.8	0.280677261648435	22.867351669762	22	17.2560901444401
chr21	hg38.WGBS.6T.cnag.gembs	0.71874237795705	0.8	0.242735521832187	32.7093199010276	31	12.9716564268506
chr22	hg38.TWGBS.5N.BioMedX	0.693076620816571	0.8	0.335997425030153	7.20959829388898	7	5.4153870862416
chr22	hg38.TWGBS.5N.DKFZ.B060	0.679968471535458	0.785714285714286	0.3213116225143	9.26252627722582	9	7.79052539595605
chr22	hg38.TWGBS.5N.IHEC	0.713310307229441	0.833333333333333	0.321443283641163	9.42062373453721	9	4.90364521488937
chr22	hg38.TWGBS.5N.OTP	0.675048530196859	0.777777777777778	0.328059304702384	8.02920893138572	7	6.03428227923041
chr22	hg38.TWGBS.5N.UCSD	0.715529798749666	0.833333333333333	0.32852357456739	7.13419056177897	7	3.68844106207178
chr22	hg38.TWGBS.5N.UdS.NT	0.659760375958913	0.75	0.328184300011322	8.12585792724777	8	4.738266812494
chr22	hg38.TWGBS.5N.UdS.TT	0.690357577646824	0.8	0.339322098876845	7.38253780367001	7	4.42509633754139
chr22	hg38.TWGBS.5N.bismark	0.723416452587852	0.846153846153846	0.322115693084957	8.65084061633498	8	4.76233043894934
chr22	hg38.TWGBS.5N.bistro	0.701815476577852	0.833333333333333	0.332099955774311	7.80180321386715	7	5.13903810110189
chr22	hg38.TWGBS.5T.BioMedX	0.68159582689397	0.8	0.343278630833579	6.8767829132326	6	5.27211392035425
chr22	hg38.TWGBS.5T.DKFZ.B060	0.669794623788938	0.777777777777778	0.326497973298011	8.92153045045297	8	7.80340533215427
chr22	hg38.TWGBS.5T.IHEC	0.703794832778812	0.833333333333333	0.325822430028337	9.16392091961928	9	4.67009057727132
chr22	hg38.TWGBS.5T.OTP	0.663582622804131	0.769230769230769	0.335067059977984	7.64159870157653	7	5.76607734805432
chr22	hg38.TWGBS.5T.UCSD	0.705645468072462	0.833333333333333	0.333178713527164	6.96648476453327	7	3.5749307301742
chr22	hg38.TWGBS.5T.UdS.NT	0.652384760323469	0.75	0.333224260109373	7.89163687690821	8	4.60092901534048
chr22	hg38.TWGBS.5T.UdS.TT	0.681802559899531	0.8	0.345168528785265	7.16433285141311	7	4.30052564193577
chr22	hg38.TWGBS.5T.bismark	0.713950539281453	0.833333333333333	0.326418890007863	8.44476333164132	8	4.5634914571799
chr22	hg38.TWGBS.5T.bistro	0.690019329107055	0.8	0.338481089012051	7.52666338326249	7	4.92668483000006
chr22	hg38.TWGBS.6N.BioMedX	0.668956891246211	0.777777777777778	0.335049355877572	7.73906127807443	7	5.45010135500934
chr22	hg38.TWGBS.6N.DKFZ.B060	0.658619161575986	0.75	0.319184764340064	10.0550290803376	10	7.68152619357089
chr22	hg38.TWGBS.6N.IHEC	0.694836963677153	0.8	0.318350610166464	10.4739969195019	10	5.22995678564172
chr22	hg38.TWGBS.6N.OTP	0.652596012687193	0.75	0.32667220242623	8.62634559909942	8	6.72924545966449
chr22	hg38.TWGBS.6N.UCSD	0.697194097746775	0.8	0.324956111684305	7.85147689128083	8	3.91061176609085
chr22	hg38.TWGBS.6N.UdS.NT	0.638233095604104	0.727272727272727	0.324589379577664	8.80544162061644	8	5.01554541789893
chr22	hg38.TWGBS.6N.UdS.TT	0.666209252570084	0.777777777777778	0.337015128006612	7.99023796626205	8	4.69438307350612
chr22	hg38.TWGBS.6N.bismark	0.705392764252752	0.818181818181818	0.319089311664869	9.6026694152976	9	5.1336473503601
chr22	hg38.TWGBS.6N.bistro	0.679507816529097	0.8	0.330968909495969	8.43923768489981	8	5.63102276719097
chr22	hg38.TWGBS.6T.BioMedX	0.646794534675597	0.75	0.343041611496603	7.38704714218434	7	5.34912424763437
chr22	hg38.TWGBS.6T.DKFZ.B060	0.638662488090056	0.733333333333333	0.323845238886392	9.74061748293376	9	7.72956196626412
chr22	hg38.TWGBS.6T.IHEC	0.682433335226468	0.8	0.321918132259665	10.2298820609426	10	5.08932388898391
chr22	hg38.TWGBS.6T.OTP	0.630251582320764	0.714285714285714	0.333122182598667	8.25422795508243	8	6.01511829139448
chr22	hg38.TWGBS.6T.UCSD	0.68315315760361	0.8	0.330355900328487	7.63873300499445	7	3.82345967013593
chr22	hg38.TWGBS.6T.UdS.NT	0.611253233070527	0.692307692307692	0.331281542333569	8.3370938756611	8	4.7926122818888
chr22	hg38.TWGBS.6T.UdS.TT	0.640052829344957	0.75	0.345819673888419	7.53350671134485	7	4.47599011444744
chr22	hg38.TWGBS.6T.bismark	0.691848480412424	0.8	0.324179095193015	9.342935422524	9	4.98276029424633
chr22	hg38.TWGBS.6T.bistro	0.658059999436418	0.75	0.337197145234077	8.2067445789168	8	5.24091721545824
chr22	hg38.WGBS.5N.DKFZ.B060	0.710616282762787	0.833333333333333	0.296129173003255	32.685909054815	32	17.215975411471
chr22	hg38.WGBS.5N.DKFZ.C010	0.697964222832508	0.81578947368421	0.291007334657504	36.0624877091118	35	19.3707818899702
chr22	hg38.WGBS.5N.FLI	0.692077395826384	0.805970149253731	0.288624869058403	81.6176343211982	70	140.079240292112
chr22	hg38.WGBS.5N.IHEC	0.708172848700755	0.826086956521739	0.299263830671363	23.7478588971221	24	9.23336143247967
chr22	hg38.WGBS.5N.OTP	0.706937540278638	0.828571428571429	0.29723242835564	30.5682100162779	30	14.565889251
chr22	hg38.WGBS.5N.UCSD	0.705858020065175	0.823529411764706	0.301743835964217	28.9787677176743	30	11.8770093012163
chr22	hg38.WGBS.5N.UdS.NT	0.712320149994257	0.829268292682927	0.290805494794824	33.9669440298112	34	12.3375928939983
chr22	hg38.WGBS.5N.bismark	0.699290755212387	0.818181818181818	0.295437301352692	31.4901948941663	32	12.8169648488643
chr22	hg38.WGBS.5N.bistro	0.723717526540233	0.85	0.306163554829554	21.6176299277685	21	9.51995364092943
chr22	hg38.WGBS.5N.cnag.gembs	0.756135913479355	0.846	0.247350070664575	28.0670735171194	27	5.97698387097911
chr22	hg38.WGBS.5T.DKFZ.B060	0.70230879133833	0.833333333333333	0.301024479033661	27.6419259835039	27	15.8768394334398
